Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Bronze 3106, 1.70GHz)",16,16,2,8,1,481.0,Not Run,Intel Xeon Bronze 3106
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8153, 2.00GHz)",64,32,2,16,2,1170.0,Not Run,Intel Xeon Platinum 8153
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8160, 2.10GHz)",96,48,2,24,2,1560.0,Not Run,Intel Xeon Platinum 8160
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8164, 2.00GHz)",104,52,2,26,2,1590.0,Not Run,Intel Xeon Platinum 8164
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6140, 2.30GHz)",72,36,2,18,2,1380.0,Not Run,Intel Xeon Gold 6140
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8168, 2.70GHz)",96,48,2,24,2,1690.0,Not Run,Intel Xeon Platinum 8168
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 6142, 2.60GHz)",64,32,2,16,2,1350.0,Not Run,Intel Xeon Gold 6142
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8170, 2.10GHz)",104,52,2,26,2,1630.0,Not Run,Intel Xeon Platinum 8170
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Platinum 8176, 2.10GHz)",112,56,2,28,2,1680.0,Not Run,Intel Xeon Platinum 8176
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5120, 2.20GHz)",56,28,2,14,2,1080.0,Not Run,Intel Xeon Gold 5120
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5122, 3.60GHz)",16,8,2,4,2,534.0,Not Run,Intel Xeon Gold 5122
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4110, 2.10GHz)",32,16,2,8,2,690.0,Not Run,Intel Xeon Silver 4110
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4112, 2.60GHz)",16,8,2,4,2,430.0,Not Run,Intel Xeon Silver 4112
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Silver 4114, 2.20GHz)",40,20,2,10,2,838.0,Not Run,Intel Xeon Silver 4114
Fujitsu,"PRIMERGY RX2540 M4, (Intel Xeon Silver 4116, 2.10GHz)",48,24,2,12,2,938.0,Not Run,Intel Xeon Silver 4116
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5115, 2.40GHz)",40,20,2,10,2,874.0,Not Run,Intel Xeon Gold 5115
Fujitsu,"PRIMERGY RX2530 M4, (Intel Xeon Gold 5118, 2.30GHz)",48,24,2,12,2,993.0,Not Run,Intel Xeon Gold 5118
H3C,H3C UniServer R4900 G3 (Intel Xeon Gold 6140),72,36,2,18,2,1340.0,1380,Intel Xeon Gold 6140
H3C,H3C UniServer R4900 G3 (Intel Xeon Gold 6140),72,36,2,18,2,1360.0,1390,Intel Xeon Gold 6140
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8164),104,52,2,26,2,1610.0,1660,Intel Xeon Platinum 8164
HPE,"ProLiant DL360 Gen9 (3.00 GHz, Intel Xeon E5-2687W v4)",48,24,2,12,2,900.0,923,Intel Xeon E5-2687W v4
Huawei,Huawei CH242 V3 (Intel Xeon E7-4820 v4),80,40,4,10,2,1140.0,1160,Intel Xeon E7-4820 v4
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8180),112,56,2,28,2,1830.0,1870,Intel Xeon Platinum 8180
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8180),112,56,2,28,2,1850.0,1890,Intel Xeon Platinum 8180
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8180),112,56,2,28,2,1840.0,1880,Intel Xeon Platinum 8180
Huawei,Huawei 8100 V5 (Intel Xeon Platinum 8180),448,224,8,28,2,7070.0,7230,Intel Xeon Platinum 8180
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8180),224,112,4,28,2,3670.0,Not Run,Intel Xeon Platinum 8180
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8170),104,52,2,26,2,1610.0,1640,Intel Xeon Platinum 8170
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8170),104,52,2,26,2,1610.0,1650,Intel Xeon Platinum 8170
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8170),104,52,2,26,2,1620.0,1650,Intel Xeon Platinum 8170
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8168),96,48,2,24,2,1690.0,1730,Intel Xeon Platinum 8168
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8168),96,48,2,24,2,1690.0,1730,Intel Xeon Platinum 8168
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8168),96,48,2,24,2,1700.0,1730,Intel Xeon Platinum 8168
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8160),96,48,2,24,2,1540.0,1570,Intel Xeon Platinum 8160
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8160),96,48,2,24,2,1540.0,1580,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8160),96,48,2,24,2,1540.0,1580,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6154),72,36,2,18,2,1510.0,1540,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6154),72,36,2,18,2,1510.0,1530,Intel Xeon Gold 6154
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6154),72,36,2,18,2,1510.0,1540,Intel Xeon Gold 6154
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6152),88,44,2,22,2,1480.0,1510,Intel Xeon Gold 6152
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6152),88,44,2,22,2,1470.0,1510,Intel Xeon Gold 6152
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6152),88,44,2,22,2,1480.0,1510,Intel Xeon Gold 6152
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6148),80,40,2,20,2,1470.0,1500,Intel Xeon Gold 6148
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6148),80,40,2,20,2,1460.0,1500,Intel Xeon Gold 6148
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6148),80,40,2,20,2,1460.0,1490,Intel Xeon Gold 6148
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6142),64,32,2,16,2,1340.0,1370,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6142),64,32,2,16,2,1340.0,1370,Intel Xeon Gold 6142
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6142),64,32,2,16,2,1340.0,1370,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140),72,36,2,18,2,1360.0,1390,Intel Xeon Gold 6140
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140),72,36,2,18,2,1360.0,1390,Intel Xeon Gold 6140
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140),72,36,2,18,2,1360.0,1390,Intel Xeon Gold 6140
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6138),80,40,2,20,2,1350.0,1380,Intel Xeon Gold 6138
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6138),80,40,2,20,2,1360.0,1380,Intel Xeon Gold 6138
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6138),80,40,2,20,2,1360.0,1380,Intel Xeon Gold 6138
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6136),48,24,2,12,2,1230.0,1250,Intel Xeon Gold 6136
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6136),48,24,2,12,2,1230.0,1250,Intel Xeon Gold 6136
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6136),48,24,2,12,2,1230.0,1250,Intel Xeon Gold 6136
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6134),32,16,2,8,2,969.0,988,Intel Xeon Gold 6134
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6134),32,16,2,8,2,968.0,987,Intel Xeon Gold 6134
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6134),32,16,2,8,2,970.0,989,Intel Xeon Gold 6134
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8176),112,56,2,28,2,1650.0,1690,Intel Xeon Platinum 8176
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8176),112,56,2,28,2,1650.0,1690,Intel Xeon Platinum 8176
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8176),112,56,2,28,2,1660.0,1690,Intel Xeon Platinum 8176
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6132),56,28,2,14,2,1250.0,1280,Intel Xeon Gold 6132
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6132),56,28,2,14,2,1250.0,1280,Intel Xeon Gold 6132
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6132),56,28,2,14,2,1250.0,1280,Intel Xeon Gold 6132
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6130),64,32,2,16,2,1230.0,1260,Intel Xeon Gold 6130
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6130),64,32,2,16,2,1230.0,1260,Intel Xeon Gold 6130
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6130),64,32,2,16,2,1230.0,1260,Intel Xeon Gold 6130
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6128),24,12,2,6,2,792.0,806,Intel Xeon Gold 6128
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6128),24,12,2,6,2,790.0,806,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6128),24,12,2,6,2,791.0,806,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6126),48,24,2,12,2,1160.0,1180,Intel Xeon Gold 6126
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6126),48,24,2,12,2,1160.0,1180,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6126),48,24,2,12,2,1160.0,1180,Intel Xeon Gold 6126
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5122),16,8,2,4,2,554.0,565,Intel Xeon Gold 5122
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5122),16,8,2,4,2,554.0,564,Intel Xeon Gold 5122
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5122),16,8,2,4,2,554.0,565,Intel Xeon Gold 5122
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1090.0,1110,Intel Xeon Gold 5120
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),56,28,2,14,2,1090.0,1110,Intel Xeon Gold 5120
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),56,28,2,14,2,1090.0,1110,Intel Xeon Gold 5120
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),72,36,2,18,2,1450.0,1480,Intel Xeon Gold 6150
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),72,36,2,18,2,1450.0,1480,Intel Xeon Gold 6150
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),72,36,2,18,2,1450.0,1480,Intel Xeon Gold 6150
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),48,24,2,12,2,993.0,1010,Intel Xeon Gold 5118
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,993.0,1010,Intel Xeon Gold 5118
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),48,24,2,12,2,992.0,1010,Intel Xeon Gold 5118
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),40,20,2,10,2,887.0,903,Intel Xeon Gold 5115
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,888.0,904,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),40,20,2,10,2,888.0,905,Intel Xeon Gold 5115
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1150.0,1170,Intel Xeon Platinum 8153
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1150.0,1170,Intel Xeon Platinum 8153
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8153),64,32,2,16,2,1150.0,1170,Intel Xeon Platinum 8153
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8156),16,8,2,4,2,553.0,563,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8156),16,8,2,4,2,551.0,562,Intel Xeon Platinum 8156
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8156),16,8,2,4,2,552.0,563,Intel Xeon Platinum 8156
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8164),104,52,2,26,2,1570.0,1600,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8164),104,52,2,26,2,1570.0,1600,Intel Xeon Platinum 8164
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8164),104,52,2,26,2,1570.0,1600,Intel Xeon Platinum 8164
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,915.0,933,Intel Xeon Silver 4116
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),48,24,2,12,2,914.0,932,Intel Xeon Silver 4116
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),48,24,2,12,2,917.0,934,Intel Xeon Silver 4116
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4114),40,20,2,10,2,837.0,853,Intel Xeon Silver 4114
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4114),40,20,2,10,2,837.0,853,Intel Xeon Silver 4114
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4114),40,20,2,10,2,836.0,853,Intel Xeon Silver 4114
Huawei,Huawei CH242 V3 (Intel Xeon E7-8894 v4),192,96,4,24,2,2460.0,2510,Intel Xeon E7-8894 v4
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),16,8,2,4,2,427.0,435,Intel Xeon Silver 4112
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),16,8,2,4,2,426.0,435,Intel Xeon Silver 4112
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),16,8,2,4,2,427.0,434,Intel Xeon Silver 4112
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4110),32,16,2,8,2,684.0,697,Intel Xeon Silver 4110
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4110),32,16,2,8,2,684.0,697,Intel Xeon Silver 4110
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4110),32,16,2,8,2,683.0,697,Intel Xeon Silver 4110
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3106),16,16,2,8,1,473.0,480,Intel Xeon Bronze 3106
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3106),16,16,2,8,1,473.0,480,Intel Xeon Bronze 3106
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3106),16,16,2,8,1,473.0,480,Intel Xeon Bronze 3106
Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3104),12,12,2,6,1,355.0,360,Intel Xeon Bronze 3104
Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3104),12,12,2,6,1,355.0,361,Intel Xeon Bronze 3104
Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3104),12,12,2,6,1,355.0,360,Intel Xeon Bronze 3104
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),32,16,2,8,2,633.0,645,Intel Xeon Silver 4108
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),32,16,2,8,2,634.0,645,Intel Xeon Silver 4108
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),32,16,2,8,2,634.0,645,Intel Xeon Silver 4108
Huawei,Huawei 2488H V5 (Intel Xeon Gold 5115),80,40,4,10,2,1650.0,1690,Intel Xeon Gold 5115
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5120),112,56,4,14,2,2080.0,2120,Intel Xeon Gold 5120
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5122),32,16,4,4,2,1020.0,1040,Intel Xeon Gold 5122
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6126),96,48,4,12,2,2160.0,2210,Intel Xeon Gold 6126
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6126T),96,48,4,12,2,2140.0,2190,Intel Xeon Gold 6126T
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6130),128,64,4,16,2,2350.0,2400,Intel Xeon Gold 6130
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6130T),128,64,4,16,2,2390.0,2430,Intel Xeon Gold 6130T
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6134M),64,32,4,8,2,1810.0,1850,Intel Xeon Gold 6134M
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6136),96,48,4,12,2,2330.0,2380,Intel Xeon Gold 6136
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6138),160,80,4,20,2,2590.0,2650,Intel Xeon Gold 6138
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6154),144,72,4,18,2,2850.0,2920,Intel Xeon Gold 6154
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6138T),160,80,4,20,2,2620.0,2670,Intel Xeon Gold 6138T
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6140M),144,72,4,18,2,2620.0,2680,Intel Xeon Gold 6140M
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6142),128,64,4,16,2,2540.0,2580,Intel Xeon Gold 6142
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6148),160,80,4,20,2,2730.0,2790,Intel Xeon Gold 6148
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6150),144,72,4,18,2,2750.0,2820,Intel Xeon Gold 6150
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6152),176,88,4,22,2,2810.0,2880,Intel Xeon Gold 6152
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8153),128,64,4,16,2,2250.0,2290,Intel Xeon Platinum 8153
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8156),32,16,4,4,2,1060.0,1080,Intel Xeon Platinum 8156
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8164),208,104,4,26,2,3040.0,3110,Intel Xeon Platinum 8164
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8170),208,104,4,26,2,3100.0,3170,Intel Xeon Platinum 8170
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8176),224,112,4,28,2,3160.0,3230,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6144),32,16,2,8,2,956.0,976,Intel Xeon Gold 6144
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6146),48,24,2,12,2,1220.0,1250,Intel Xeon Gold 6146
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1000.0,1040,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1120.0,1150,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1120.0,1150,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698.0,713,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698.0,713,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1110.0,1140,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1110.0,1140,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698.0,713,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698.0,713,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5460M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,697.0,713,Intel Xeon E5-2640 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674.0,689,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674.0,689,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599.0,611,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599.0,611,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,600.0,610,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599.0,610,Intel Xeon E5-2620 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674.0,689,Intel Xeon E5-2630 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,675.0,689,Intel Xeon E5-2630 v4
Lenovo Global Technology,"ThinkSystem ST550 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1360.0,1390,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1350.0,1380,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Gold 6138)",80,40,2,20,2,1350.0,1380,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8176)",224,112,4,28,2,3280.0,3370,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8176)",112,56,2,28,2,1670.0,1720,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Platinum 8176)",224,112,4,28,2,3270.0,3360,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8176)",112,56,2,28,2,1630.0,1670,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (2.50 GHz, Intel Xeon Platinum 8180)",112,56,2,28,2,1750.0,1800,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",224,112,4,28,2,3530.0,3630,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180)",448,224,8,28,2,6850.0,7050,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",112,56,2,28,2,1770.0,1820,Intel Xeon Platinum 8180
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180)",56,28,1,28,2,812.0,836,Intel Xeon Platinum 8180
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.00 GHz, Intel Xeon E3-1220 v6)",4,4,1,4,1,184.0,187,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.30 GHz, Intel Xeon E3-1225 v6)",4,4,1,4,1,190.0,193,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.50 GHz, Intel Xeon E3-1230 v6)",8,4,1,4,2,201.0,208,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.70 GHz, Intel Xeon E3-1240 v6)",8,4,1,4,2,205.0,213,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer RS160 (3.80 GHz, Intel Xeon E3-1270 v6)",8,4,1,4,2,207.0,215,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.00 GHz, Intel Xeon E3-1220 v6)",4,4,1,4,1,184.0,187,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.30 GHz, Intel Xeon E3-1225 v6)",4,4,1,4,1,190.0,193,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.50 GHz, Intel Xeon E3-1230 v6)",8,4,1,4,2,201.0,208,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.70 GHz, Intel Xeon E3-1240 v6)",8,4,1,4,2,205.0,213,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer TS460 (3.80 GHz, Intel Xeon E3-1270 v6)",8,4,1,4,2,207.0,215,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.00 GHz, Intel Xeon E3-1220 v6)",4,4,1,4,1,185.0,188,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.30 GHz, Intel Xeon E3-1225 v6)",4,4,1,4,1,190.0,193,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.50 GHz, Intel Xeon E3-1230 v6)",8,4,1,4,2,201.0,207,Intel Xeon E3-1230 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.70 GHz, Intel Xeon E3-1240 v6)",8,4,1,4,2,205.0,212,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo System x3250 M6 (3.80 GHz, Intel Xeon E3-1270 v6)",8,4,1,4,2,208.0,216,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.30 GHz, Intel Xeon E3-1225 v6)",4,4,1,4,1,189.0,193,Intel Xeon E3-1225 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.70 GHz, Intel Xeon E3-1240 v6)",8,4,1,4,2,206.0,212,Intel Xeon E3-1240 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.70 GHz, Intel Xeon E3-1245 v6)",8,4,1,4,2,205.0,212,Intel Xeon E3-1245 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.80 GHz, Intel Xeon E3-1270 v6)",8,4,1,4,2,207.0,214,Intel Xeon E3-1270 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.80 GHz, Intel Xeon E3-1275 v6)",8,4,1,4,2,207.0,214,Intel Xeon E3-1275 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.00 GHz, Intel Xeon E3-1220 v6)",4,4,1,4,1,185.0,188,Intel Xeon E3-1220 v6
Lenovo Global Technology,"Lenovo ThinkServer TS150 (3.50 GHz, Intel Xeon E3-1230 v6)",8,4,1,4,2,201.0,209,Intel Xeon E3-1230 v6
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6130)",64,32,2,16,2,1220.0,1240,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126)",96,48,4,12,2,2260.0,2310,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",96,48,4,12,2,2450.0,2500,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem ST550 (2.60 GHz, Intel Xeon Silver 4112)",16,8,2,4,2,414.0,418,Intel Xeon Silver 4112
